cohort,state_id,state_kind,gene_symbol,gene_id,gene_type,recipient_class,transcript_id,transcript_type,tss_source,tss_rank,chrom,strand,gene_start,gene_end,tss_hg38,interval_start0,interval_end0,donor_id,donor_group,donor_length,donor_allele,motif_status,placement,replacement_start_hg38,replacement_end_hg38,placement_offset_start_bp,placement_offset_end_bp,sequence_sha256,rna_liver_all_mean,rna_liver_gene_strand_mean,rna_liver_primary,n_liver_tracks,upstream_distance_bp,upstream_distance_label,native_rna_liver_primary,native_rna_liver_all_mean,native_rna_liver_gene_strand_mean,delta_liver_primary_vs_native,delta_liver_all_vs_native,delta_liver_gene_strand_vs_native,scrambled_rna_liver_primary_same_distance,delta_liver_primary_vs_scrambled_same_distance,fold_change_vs_native,log2_fold_change_vs_native
middle500,OSBPL6__ENSG00000079156__ENST00000392505__tss178194480__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,OSBPL6,ENSG00000079156.17,protein_coding,hpa_liver_middle500,ENST00000392505.6,protein_coding,protein_coding_transcript_tss,1,chr2,+,178194480,178402893,178194480,177670191,178718767,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,178194135.0,178194449.0,-345.0,-31.0,2ec1b4fecb409f24e264dc0f106a7b5d5efa2b25c97a14dff0367e435df92b96,0.0106054771187841,0.0171024813002907,0.0171024813002907,5,30.0,30,0.0060381275028832,0.0036940999845844,0.0060381275028832,0.0110643537974075,0.0069113771341997,0.0110643537974075,0.0046333620070388,0.0124691192932519,2.832414733230506,1.502032525932081
middle500,OSBPL6__ENSG00000079156__ENST00000392505__tss178194480__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,OSBPL6,ENSG00000079156.17,protein_coding,hpa_liver_middle500,ENST00000392505.6,protein_coding,protein_coding_transcript_tss,1,chr2,+,178194480,178402893,178194480,177670191,178718767,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,178194135.0,178194449.0,-345.0,-31.0,43d531dc75c6142e4e620c8d6d2d9fba7b07ea5a95bc2faa929a3d13090b9568,0.0286968158270769,0.0462565223425614,0.0462565223425614,5,30.0,30,0.0060381275028832,0.0036940999845844,0.0060381275028832,0.0402183948396782,0.0250027158424925,0.0402183948396782,0.0046333620070388,0.0416231603355225,7.660739578697858,2.9374836787055707
middle500,OSTM1__ENSG00000081087__ENST00000699573__tss108074724__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,OSTM1,ENSG00000081087.16,protein_coding,hpa_liver_middle500,ENST00000699573.1,protein_coding,protein_coding_transcript_tss,1,chr6,-,108029244,108165854,108074724,107550435,108599011,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,108074755.0,108075069.0,-345.0,-31.0,c1ec6639b68a276d8e7169c7d0acc88951202832eece491a3f842f1836583a43,0.0557338892431709,0.0862476203921478,0.0862476203921478,5,30.0,30,0.1156432683721168,0.0708513479267641,0.1156432683721168,-0.029395647979969,-0.0151174586835932,-0.029395647979969,0.0862476203921478,0.0,0.7458075304013397,-0.4231247308438943
middle500,OSTM1__ENSG00000081087__ENST00000699573__tss108074724__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,OSTM1,ENSG00000081087.16,protein_coding,hpa_liver_middle500,ENST00000699573.1,protein_coding,protein_coding_transcript_tss,1,chr6,-,108029244,108165854,108074724,107550435,108599011,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,108074755.0,108075069.0,-345.0,-31.0,600022d2105fcf25c774a3a55da6fcc877fdebe3c41f33b46e3e336d7d15eab9,0.0954740051516713,0.1545439349218339,0.1545439349218339,5,30.0,30,0.1156432683721168,0.0708513479267641,0.1156432683721168,0.0389006665497171,0.0246226572249071,0.0389006665497171,0.0862476203921478,0.0682963145296861,1.3363850494482963,0.41833574800143597
middle500,OSTM1__ENSG00000081087__ENST00000699573__tss108074724__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,OSTM1,ENSG00000081087.16,protein_coding,hpa_liver_middle500,ENST00000699573.1,protein_coding,protein_coding_transcript_tss,1,chr6,-,108029244,108165854,108074724,107550435,108599011,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,108074755.0,108075069.0,-345.0,-31.0,d2968f7ed1ebe1f70aa91e54e1539712872065a336e1e5b42fee5162f3b951ed,0.2241833140352455,0.3599993681453965,0.3599993681453965,5,30.0,30,0.1156432683721168,0.0708513479267641,0.1156432683721168,0.2443560997732797,0.1533319661084813,0.2443560997732797,0.0862476203921478,0.2737517477532487,3.11301620243896,1.6383130856787618
middle500,OTUD6B__ENSG00000155100__ENST00000615618__tss91070195__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,OTUD6B,ENSG00000155100.11,protein_coding,hpa_liver_middle500,ENST00000615618.1,protein_coding,protein_coding_transcript_tss,1,chr8,+,91070195,91087095,91070195,90545906,91594482,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,91069850.0,91070164.0,-345.0,-31.0,3ef5f6ce99a9c235799f254cf917cc74146286a8ddc3a66f2dbc68fecd05177c,0.0383570213352209,0.0514206756981752,0.0514206756981752,5,30.0,30,0.1386557553774474,0.1370080772655117,0.1386557553774474,-0.0872350796792722,-0.0986510559302908,-0.0872350796792722,0.0514206756981752,0.0,0.3708513617642363,-1.4310870282943284
middle500,OTUD6B__ENSG00000155100__ENST00000615618__tss91070195__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,OTUD6B,ENSG00000155100.11,protein_coding,hpa_liver_middle500,ENST00000615618.1,protein_coding,protein_coding_transcript_tss,1,chr8,+,91070195,91087095,91070195,90545906,91594482,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,91069850.0,91070164.0,-345.0,-31.0,85e1d75df0d4716f3139f0369a7b897ebf57fe6b1c4e2ccb335f9f7665645ff2,0.0343115136772207,0.0501535198784943,0.0501535198784943,5,30.0,30,0.1386557553774474,0.1370080772655117,0.1386557553774474,-0.0885022354989531,-0.102696563588291,-0.0885022354989531,0.0514206756981752,-0.0012671558196808,0.36171249972254566,-1.467084640725202
middle500,OTUD6B__ENSG00000155100__ENST00000615618__tss91070195__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,OTUD6B,ENSG00000155100.11,protein_coding,hpa_liver_middle500,ENST00000615618.1,protein_coding,protein_coding_transcript_tss,1,chr8,+,91070195,91087095,91070195,90545906,91594482,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,91069850.0,91070164.0,-345.0,-31.0,4ec86e103b084999d400c14908eae7cc707924e2902f8a5eb47b26c337c10e48,0.0633486472299265,0.0908321465644838,0.0908321465644838,5,30.0,30,0.1386557553774474,0.1370080772655117,0.1386557553774474,-0.0478236088129636,-0.0736594300355852,-0.0478236088129636,0.0514206756981752,0.0394114708663086,0.6550910657637065,-0.6102326218349242
middle500,PAXIP1__ENSG00000157212__ENST00000404141__tss155003124__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,PAXIP1,ENSG00000157212.20,protein_coding,hpa_liver_middle500,ENST00000404141.6,protein_coding,protein_coding_transcript_tss,1,chr7,-,154943686,155003124,155003124,154478835,155527411,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,155003155.0,155003469.0,-345.0,-31.0,2fcbd6531433c8f0464df71f31ef02eaecefe175d2142a898e909d8c1ff0c1d6,0.0371712686635052,0.0317297781903197,0.0317297781903197,5,30.0,30,0.0444533782016036,0.0563734911808637,0.0444533782016036,-0.0127236000112838,-0.0192022225173584,-0.0127236000112838,0.0317297781903197,0.0,0.7137765333923506,-0.4864556237539976
middle500,PAXIP1__ENSG00000157212__ENST00000404141__tss155003124__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,PAXIP1,ENSG00000157212.20,protein_coding,hpa_liver_middle500,ENST00000404141.6,protein_coding,protein_coding_transcript_tss,1,chr7,-,154943686,155003124,155003124,154478835,155527411,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,155003155.0,155003469.0,-345.0,-31.0,cb14ce6420ae4751a18e367cba7b97fef1102af3569abf65c6829d99362cb216,0.0157987862564688,0.0168097237393348,0.0168097237393348,5,30.0,30,0.0444533782016036,0.0563734911808637,0.0444533782016036,-0.0276436544622687,-0.0405747049243949,-0.0276436544622687,0.0317297781903197,-0.0149200544509848,0.3781427738314928,-1.402997045074817
middle500,PAXIP1__ENSG00000157212__ENST00000404141__tss155003124__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,PAXIP1,ENSG00000157212.20,protein_coding,hpa_liver_middle500,ENST00000404141.6,protein_coding,protein_coding_transcript_tss,1,chr7,-,154943686,155003124,155003124,154478835,155527411,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,155003155.0,155003469.0,-345.0,-31.0,4b3f2c6d4bdae809d6db1da81c4e987c69203b879defaae44112f26480a57d67,0.0436116787961827,0.0453402475497131,0.0453402475497131,5,30.0,30,0.0444533782016036,0.0563734911808637,0.0444533782016036,0.0008868693481095,-0.012761812384681,0.0008868693481095,0.0317297781903197,0.0136104693593934,1.0199505500816475,0.028499208195441387
middle500,PCNX3__ENSG00000197136__ENST00000355703__tss65615775__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,PCNX3,ENSG00000197136.5,protein_coding,hpa_liver_middle500,ENST00000355703.4,protein_coding,protein_coding_transcript_tss,1,chr11,+,65615775,65637439,65615775,65091486,66140062,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,65615430.0,65615744.0,-345.0,-31.0,82e417bebe3bf23dfb5a0eee1ac47f458b57d4b6101ae594ccf1bbaacf9bef17,0.1024867545969279,0.097929020936237,0.097929020936237,5,30.0,30,0.0951421792374286,0.1033569439689535,0.0951421792374286,0.0027868416988083,-0.0008701893720255,0.0027868416988083,0.097929020936237,0.0,1.029291337671106,0.041651390321098936
middle500,PCNX3__ENSG00000197136__ENST00000355703__tss65615775__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,PCNX3,ENSG00000197136.5,protein_coding,hpa_liver_middle500,ENST00000355703.4,protein_coding,protein_coding_transcript_tss,1,chr11,+,65615775,65637439,65615775,65091486,66140062,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,65615430.0,65615744.0,-345.0,-31.0,944f2f1fcd8cdc786d140d6e7b2f12fc741c9ffc5afe9a20cad4e06afb0164e5,0.1187218269827186,0.1147187260064663,0.1147187260064663,5,30.0,30,0.0951421792374286,0.1033569439689535,0.0951421792374286,0.0195765467690377,0.0153648830137651,0.0195765467690377,0.097929020936237,0.0167897050702293,1.2057609666495464,0.2699439317742562
middle500,PCNX3__ENSG00000197136__ENST00000355703__tss65615775__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,PCNX3,ENSG00000197136.5,protein_coding,hpa_liver_middle500,ENST00000355703.4,protein_coding,protein_coding_transcript_tss,1,chr11,+,65615775,65637439,65615775,65091486,66140062,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,65615430.0,65615744.0,-345.0,-31.0,64f8e8b451ef390c43154d37d752b513e729b494faa9dc94086776d326a30e54,0.1477231718964783,0.150325502662433,0.150325502662433,5,30.0,30,0.0951421792374286,0.1033569439689535,0.0951421792374286,0.0551833234250044,0.0443662279275248,0.0551833234250044,0.097929020936237,0.052396481726196,1.580009033504411,0.6599328068547576
middle500,PDCD2L__ENSG00000126249__ENST00000246535__tss34404398__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,PDCD2L,ENSG00000126249.8,protein_coding,hpa_liver_middle500,ENST00000246535.4,protein_coding,protein_coding_transcript_tss,1,chr19,+,34404398,34426168,34404398,33880109,34928685,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,34404053.0,34404367.0,-345.0,-31.0,4baf8c2ac5bb4a91b1139c41a94fb5c0cce48ad4ffb07c28ce695999ba22a613,0.028817002758406,0.0474475002145802,0.0474475002145802,5,30.0,30,0.0395157745527464,0.0239590823358172,0.0395157745527464,0.0079317256618337,0.0048579204225887,0.0079317256618337,0.0474475002145802,0.0,1.2007230214163302,0.26390339357959214
middle500,PDCD2L__ENSG00000126249__ENST00000246535__tss34404398__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,PDCD2L,ENSG00000126249.8,protein_coding,hpa_liver_middle500,ENST00000246535.4,protein_coding,protein_coding_transcript_tss,1,chr19,+,34404398,34426168,34404398,33880109,34928685,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,34404053.0,34404367.0,-345.0,-31.0,da5fffb3037212cb60d56fafcfeef97c513af2f93998ed5d3a04ffbd990d6061,0.0354668822620293,0.0581072189505374,0.0581072189505374,5,30.0,30,0.0395157745527464,0.0239590823358172,0.0395157745527464,0.018591444397791,0.0115077999262121,0.018591444397791,0.0474475002145802,0.0106597187359572,1.4704815888898948,0.5562887211283927
middle500,PDCD2L__ENSG00000126249__ENST00000246535__tss34404398__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,PDCD2L,ENSG00000126249.8,protein_coding,hpa_liver_middle500,ENST00000246535.4,protein_coding,protein_coding_transcript_tss,1,chr19,+,34404398,34426168,34404398,33880109,34928685,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,34404053.0,34404367.0,-345.0,-31.0,48f33cfb24391d9cadc11e4644e3f4199200ba7022915bcab1e10d021af9b855,0.1115511831503209,0.1817518928235127,0.1817518928235127,5,30.0,30,0.0395157745527464,0.0239590823358172,0.0395157745527464,0.1422361182707663,0.0875921008145037,0.1422361182707663,0.0474475002145802,0.1343043926089325,4.599476914742159,2.2014697969483352
middle500,PDE7A__ENSG00000205268__ENST00000401827__tss65842064__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,PDE7A,ENSG00000205268.11,protein_coding,hpa_liver_middle500,ENST00000401827.8,protein_coding,protein_coding_transcript_tss,1,chr8,-,65714333,65842322,65842064,65317775,66366351,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,65842095.0,65842409.0,-345.0,-31.0,a00298934f3b1f4fe432fb7ed1f3fb191f29b1058cf551ce4ac23c4e68d06153,0.0188600314135358,0.0283943306287531,0.0283943306287531,5,30.0,30,0.0371345981817823,0.0228099220838121,0.0371345981817823,-0.0087402675530292,-0.0039498906702763,-0.0087402675530292,0.0283943306287531,0.0,0.7646327688738248,-0.38716106568166453
middle500,PDE7A__ENSG00000205268__ENST00000401827__tss65842064__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,PDE7A,ENSG00000205268.11,protein_coding,hpa_liver_middle500,ENST00000401827.8,protein_coding,protein_coding_transcript_tss,1,chr8,-,65714333,65842322,65842064,65317775,66366351,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,65842095.0,65842409.0,-345.0,-31.0,7fdd6a84b151f20489b9367e1b913b157047185597d5ae131200c76719623434,0.02152705163204,0.0342014226422339,0.0342014226422339,5,30.0,30,0.0371345981817823,0.0228099220838121,0.0371345981817823,-0.0029331755395484,-0.0012828704517721,-0.0029331755395484,0.0283943306287531,0.0058070920134808,0.9210123258856918,-0.11870763088869905
middle500,PDE7A__ENSG00000205268__ENST00000401827__tss65842064__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,PDE7A,ENSG00000205268.11,protein_coding,hpa_liver_middle500,ENST00000401827.8,protein_coding,protein_coding_transcript_tss,1,chr8,-,65714333,65842322,65842064,65317775,66366351,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,65842095.0,65842409.0,-345.0,-31.0,f5efc2f3e126a71d2f299051c7cf98f743c498d482903eb3197f8cdccd4efeae,0.0353074655283854,0.0561316359373766,0.0561316359373766,5,30.0,30,0.0371345981817823,0.0228099220838121,0.0371345981817823,0.0189970377555942,0.0124975434445733,0.0189970377555942,0.0283943306287531,0.0277373053086235,1.5115724603400709,0.5960501391823684
middle500,PDGFC__ENSG00000145431__ENST00000502773__tss156971799__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,PDGFC,ENSG00000145431.11,protein_coding,hpa_liver_middle500,ENST00000502773.6,protein_coding,protein_coding_transcript_tss,1,chr4,-,156760453,156971799,156971799,156447510,157496086,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,156971830.0,156972144.0,-345.0,-31.0,790a24267bdd733387cf8ac0de82b256cb80d98c571a770bf240290f6722f8ad,0.0266251642194592,0.0429330880647474,0.0429330880647474,5,30.0,30,0.0484909177231636,0.0294358556128522,0.0484909177231636,-0.0055578296584161,-0.0028106913933929,-0.0055578296584161,0.0429330880647474,0.0,0.8853841106875715,-0.17562461216531436
middle500,PDGFC__ENSG00000145431__ENST00000502773__tss156971799__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,PDGFC,ENSG00000145431.11,protein_coding,hpa_liver_middle500,ENST00000502773.6,protein_coding,protein_coding_transcript_tss,1,chr4,-,156760453,156971799,156971799,156447510,157496086,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,156971830.0,156972144.0,-345.0,-31.0,4921b9335406fa70843c490e473d83ed7d0c670400c4818352d20120cc0b7f15,0.0432031348244545,0.0711865404708522,0.0711865404708522,5,30.0,30,0.0484909177231636,0.0294358556128522,0.0484909177231636,0.0226956227476885,0.0137672792116023,0.0226956227476885,0.0429330880647474,0.0282534524061047,1.4680386310124862,0.5538899327838751
middle500,PDGFC__ENSG00000145431__ENST00000502773__tss156971799__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,PDGFC,ENSG00000145431.11,protein_coding,hpa_liver_middle500,ENST00000502773.6,protein_coding,protein_coding_transcript_tss,1,chr4,-,156760453,156971799,156971799,156447510,157496086,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,156971830.0,156972144.0,-345.0,-31.0,87b3791b89b737a9baafc54fae3f4f7e6d758963c8566bd75f899665a9905270,0.0814892305482306,0.1341970634802205,0.1341970634802205,5,30.0,30,0.0484909177231636,0.0294358556128522,0.0484909177231636,0.0857061457570569,0.0520533749353784,0.0857061457570569,0.0429330880647474,0.0912639754154731,2.767468008057847,1.4685666395423052
middle500,PFKP__ENSG00000067057__ENST00000607886__tss3066332__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,PFKP,ENSG00000067057.19,protein_coding,hpa_liver_middle500,ENST00000607886.5,protein_coding,protein_coding_transcript_tss,1,chr10,+,3066332,3137718,3066332,2542043,3590619,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,3065987.0,3066301.0,-345.0,-31.0,a09f8e852a1e2aedc9950c4fb9de0d06136e7bd952f4bed68006e57381b4aa3b,0.0116565149203845,0.0187935164860981,0.0187935164860981,5,30.0,30,0.018692702051277,0.0117766987769948,0.018692702051277,0.0001008144348211,-0.0001201838566103,0.0001008144348211,0.0187935164860981,0.0,1.0053932510422812,0.007759909721298455
middle500,PFKP__ENSG00000067057__ENST00000607886__tss3066332__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,PFKP,ENSG00000067057.19,protein_coding,hpa_liver_middle500,ENST00000607886.5,protein_coding,protein_coding_transcript_tss,1,chr10,+,3066332,3137718,3066332,2542043,3590619,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,3065987.0,3066301.0,-345.0,-31.0,24524fb4a2e24bab7de1e096f2ab740b50cc54430818b8432f53fa1c784c248f,0.0174112773969157,0.0280708215774465,0.0280708215774465,5,30.0,30,0.018692702051277,0.0117766987769948,0.018692702051277,0.0093781195261695,0.0056345786199209,0.0093781195261695,0.0187935164860981,0.0092773050913484,1.5016995135558175,0.5865961619386256
middle500,PFKP__ENSG00000067057__ENST00000607886__tss3066332__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,PFKP,ENSG00000067057.19,protein_coding,hpa_liver_middle500,ENST00000607886.5,protein_coding,protein_coding_transcript_tss,1,chr10,+,3066332,3137718,3066332,2542043,3590619,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,3065987.0,3066301.0,-345.0,-31.0,9ecd236944cd9a9618b3c1c065c073c2a11ebc58ab277669c91b1253d6e6f726,0.0328150958804779,0.0522978407427498,0.0522978407427498,5,30.0,30,0.018692702051277,0.0117766987769948,0.018692702051277,0.0336051386914728,0.0210383971034831,0.0336051386914728,0.0187935164860981,0.0335043242566517,2.7977678454023747,1.4842762547892088
middle500,PGM5__ENSG00000154330__ENST00000396396__tss68356610__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,PGM5,ENSG00000154330.13,protein_coding,hpa_liver_middle500,ENST00000396396.6,protein_coding,protein_coding_transcript_tss,1,chr9,+,68328307,68531061,68356610,67832321,68880897,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,68356265.0,68356579.0,-345.0,-31.0,094f50eaf4081c04167847a75ef9b8692ce11e871174123b4590b8e907720051,0.0184635112275781,0.0296247609789586,0.0296247609789586,5,30.0,30,0.0301727398449129,0.01881332594703,0.0301727398449129,-0.0005479788659542,-0.0003498147194518,-0.0005479788659542,0.0296247609789586,0.0,0.9818386109855818,-0.026442192817618178
