promoter_id	gene_id	gene_name	strand	tss0	native_rna	primary_input_qc_pass	primary_distance_range	primary_analysis_eligible	high_delta_T_minus_G_rna	primary_mean_low_delta_T_minus_G_rna	primary_interaction_rna	high_delta_T_minus_G_atac_slot_mean	primary_mean_low_delta_T_minus_G_atac_slot_mean	primary_interaction_atac_slot_mean	high_delta_T_minus_G_atac_local_pm1kb_mean	primary_mean_low_delta_T_minus_G_atac_local_pm1kb_mean	primary_interaction_atac_local_pm1kb_mean	high_delta_T_minus_G_h3k27ac_slot_mean	primary_mean_low_delta_T_minus_G_h3k27ac_slot_mean	primary_interaction_h3k27ac_slot_mean	high_delta_T_minus_G_h3k27ac_local_pm1kb_mean	primary_mean_low_delta_T_minus_G_h3k27ac_local_pm1kb_mean	primary_interaction_h3k27ac_local_pm1kb_mean	gene_id_base	gene_type	tss1	high_target_bin_start0	high_target_center0	high_signed_distance_bp	high_contact_oe	high_contact_oe_smooth3	high_selection_peak_center0	high_selection_peak_oe_mean3	high_selection_peak_percentile	high_native_replacement_gc	high_local_flank_gc	high_local_flank_cpg_density	model_interval_start0	model_interval_end0	model_input_ambiguous_fraction	model_min_required_edge_margin_bp	passes_primary_ambiguous_fraction	primary_distance_range_50_500kb	tss_bin_start0	contact_edge_cluster	n_low_controls	low1_target_bin_start0	low1_target_center0	low1_signed_distance_bp	low1_contact_oe	low1_contact_oe_smooth3	low1_native_replacement_gc	low1_local_flank_gc	low1_local_flank_cpg_density	low1_absolute_distance_mismatch_bp	low1_absolute_flank_gc_mismatch	low1_absolute_flank_cpg_mismatch	low2_target_bin_start0	low2_target_center0	low2_signed_distance_bp	low2_contact_oe	low2_contact_oe_smooth3	low2_native_replacement_gc	low2_local_flank_gc	low2_local_flank_cpg_density	low2_absolute_distance_mismatch_bp	low2_absolute_flank_gc_mismatch	low2_absolute_flank_cpg_mismatch	primary_mean_low_contact_oe	primary_mean_low_contact_oe_smooth3	primary_contact_oe_difference	primary_contact_oe_smooth3_difference
ENSG00000162873__KLHDC8A__tss205357090	ENSG00000162873.15	KLHDC8A	-	205357089	8.504133909570768e-05	True	False	False	7.531169522933742e-07	7.263012556277769e-07	2.68156966655973e-08	0.7337857768885674	0.7668691958441207	-0.0330834189555533	0.2284053803208117	0.2552859269549681	-0.0268805466341564	492.5	335.875	156.625	654.28125	553.6167279411765	100.66452205882354	ENSG00000162873	protein_coding	205357090	206285000	206287500	930411	7.804934501647949	2.6016448338826494	206282500	4.532494227091471	1.0	0.4603174603174603	0.4134471718249733	0.0102476515798462	205304585	206353161	0.0	50503	True	False	205355000	205355000__206285000	2	206270000	206272500	915411	0.0	1.9308493932088215	0.4825396825396825	0.4215581643543223	0.0072587532023911	15000	0.0081109925293489	0.0029888983774551	206300000	206302500	945411	0.0	1.411326249440511	0.4	0.4463180362860192	0.0083262169086251	15000	0.0328708644610459	0.0019214346712211	0.0	1.6710878213246665	7.804934501647949	2.8614064057668047
ENSG00000186007__LEMD1__tss205455954	ENSG00000186007.10	LEMD1	-	205455953	0.0001426578833715	True	False	False	3.200678612146372e-07	1.0942522720983665e-06	-7.741844108837291e-07	0.6506403277923781	0.8497852526606977	-0.1991449248683195	0.1972215392512739	0.2698548821630955	-0.0726333429118215	221.66666666666663	404.8333333333333	-183.16666666666663	462.6617647058823	556.9848345588235	-94.32306985294122	ENSG00000186007	protein_coding	205455954	206350000	206352500	896547	9.0263671875	5.131718317667643	206347500	6.734053452809651	1.0	0.3396825396825397	0.3940234791889007	0.0046968403074295	205386517	206435093	0.0	67435	True	False	205455000	205455000__206350000	2	206365000	206367500	911547	0.0	0.0	0.3809523809523809	0.4044823906083244	0.0064047822374039	15000	0.0104589114194236	0.0017079419299743	206320000	206322500	866547	0.0	0.0	0.4857142857142857	0.3978655282817502	0.0068317677198975	30000	0.0038420490928495	0.0021349274124679	0.0	0.0	9.0263671875	6.734053452809651
ENSG00000281406__BLACAT1__tss205457091	ENSG00000281406.2	BLACAT1	-	205457090	0.0001058113622901	True	False	False	6.423226971929535e-07	5.584225054831182e-07	8.390019170983532e-08	0.6986517731462503	0.8794655073564851	-0.1808137342102348	0.2094347406309096	0.2796665145708639	-0.0702317739399542	226.66666666666669	417.125	-190.45833333333331	445.59558823529414	602.4455422794118	-156.84995404411768	ENSG00000281406	protein_coding	205457091	206350000	206352500	895410	9.0263671875	5.131718317667643	206347500	6.734053452809651	1.0	0.3396825396825397	0.3940234791889007	0.0046968403074295	205387086	206435662	0.0	68004	True	False	205455000	205455000__206350000	2	206365000	206367500	910410	0.0	0.0	0.3809523809523809	0.4044823906083244	0.0064047822374039	15000	0.0104589114194236	0.0017079419299743	206320000	206322500	865410	0.0	0.0	0.4857142857142857	0.3978655282817502	0.0068317677198975	30000	0.0038420490928495	0.0021349274124679	0.0	0.0	9.0263671875	6.734053452809651
ENSG00000117266__CDK18__tss205504596	ENSG00000117266.16	CDK18	+	205504595	0.0205219906463748	True	False	False	2.4248933785660925e-05	4.526121614948156e-05	-2.1012282363820634e-05	0.5865546964472049	0.6395431897013969	-0.0529884932541919	0.1789436879186351	0.1805723729224717	-0.0016286850038365	232.49999999999997	211.59375	20.90624999999997	352.235294117647	335.4738051470588	16.761488970588232	ENSG00000117266	protein_coding	205504596	204755000	204757500	-747095	2.475393772125244	1.3370219866434732	204752500	1.5352827906608582	0.9154929577464788	0.4063492063492063	0.456136606189968	0.0076857386848847	204607681	205656257	0.0	149661	True	False	205500000	205500000__204755000	2	204770000	204772500	-732095	0.5194183588027954	0.9337731599807738	0.4317460317460317	0.4382070437566702	0.0074722459436379	15000	0.0179295624332977	0.0002134927412467	204795000	204797500	-707095	0.5784448385238647	0.8515756825606028	0.4857142857142857	0.4655282817502668	0.0057643040136635	40000	0.0093916755602987	0.0019214346712211	0.5489315986633301	0.8926744212706883	1.926462173461914	0.6426083693901699
ENSG00000174514__MFSD4A__tss205568885	ENSG00000174514.13	MFSD4A	+	205568884	0.000124826645574	True	False	False	4.062524817540598e-07	-3.027872224405396e-07	7.090397041945994e-07	0.6479245529273554	0.7611466044340178	-0.1132220515066624	0.2042808809389898	0.2528808115673643	-0.0485999306283744	257.3333333333333	263.2083333333333	-5.875	561.6470588235295	530.3630514705883	31.284007352941217	ENSG00000174514	protein_coding	205568885	206285000	206287500	718616	7.466489791870117	2.488829930623372	206287500	2.488829930623372	0.972972972972973	0.4603174603174603	0.4134471718249733	0.0102476515798462	205410483	206459059	0.0	156401	True	False	205565000	205565000__206285000	2	206270000	206272500	703616	0.0	0.0	0.4825396825396825	0.4215581643543223	0.0072587532023911	15000	0.0081109925293489	0.0029888983774551	206300000	206302500	733616	0.0	0.0	0.4	0.4463180362860192	0.0083262169086251	15000	0.0328708644610459	0.0019214346712211	0.0	0.0	7.466489791870117	2.488829930623372
ENSG00000158711__ELK4__tss205632011	ENSG00000158711.14	ELK4	-	205632010	0.0331250177784024	True	False	False	3.69874356260444e-05	9.170878006002985e-05	-5.472134443398544e-05	0.8191721033748417	0.7834496166790829	0.0357224866957588	0.2780257917961123	0.2460254938643191	0.0320002979317932	267.0	279.5833333333333	-12.583333333333314	640.1764705882352	593.1263786764706	47.05009191176464	ENSG00000158711	protein_coding	205632011	206270000	206272500	640490	5.556497097015381	3.0662551720937095	206272500	3.0662551720937095	0.9930555555555556	0.4825396825396825	0.4215581643543223	0.0072587532023911	205439546	206488122	0.0	190464	True	False	205630000	205630000__206270000	2	206295000	206297500	665490	0.0	0.9691470464070636	0.5047619047619047	0.431376734258271	0.0072587532023911	25000	0.0098185699039487	0.0	206245000	206247500	615490	0.0	0.7839593887329102	0.4761904761904761	0.4108858057630736	0.0074722459436379	25000	0.0106723585912486	0.0002134927412467	0.0	0.8765532175699869	5.556497097015381	2.189701954523722
ENSG00000158715__SLC45A3__tss205680509	ENSG00000158715.6	SLC45A3	-	205680508	0.0093352117012473	True	False	False	2.9085725881075608e-05	2.1943770517241987e-05	7.141955363833621e-06	0.9212137622511132	0.8201003898747748	0.1011133723763383	0.2581691772990248	0.2650072865055215	-0.0068381092064967	342.6666666666667	411.4583333333333	-68.79166666666663	655.1470588235295	590.5772058823529	64.56985294117658	ENSG00000158715	protein_coding	205680509	206345000	206347500	666992	6.496870994567871	3.782211780548096	206347500	3.782211780548096	1.0	0.4603174603174603	0.4027748132337246	0.0044833475661827	205498795	206547371	0.0	179713	True	False	205680000	205680000__206345000	2	206365000	206367500	686992	0.0	0.0	0.3809523809523809	0.4044823906083244	0.0064047822374039	20000	0.0017075773745997	0.0019214346712211	206320000	206322500	641992	0.0	0.0	0.4857142857142857	0.3978655282817502	0.0068317677198975	25000	0.0049092849519744	0.0023484201537147	0.0	0.0	6.496870994567871	3.782211780548096
ENSG00000069275__NUCKS1__tss205750182	ENSG00000069275.13	NUCKS1	-	205750181	0.144615036746836	True	False	False	0.000481520950247	0.0002977136031536	0.0001838073470933	0.6480136285247725	0.8114454790941967	-0.1634318505694242	0.1924011154556621	0.2540786208651415	-0.0616775054094794	202.33333333333337	408.1666666666667	-205.83333333333337	420.3897058823529	549.3384650735294	-128.94875919117646	ENSG00000069275	protein_coding	205750182	206350000	206352500	602319	5.607887268066406	3.1873767375946045	206347500	4.176546971003215	1.0	0.3396825396825397	0.3940234791889007	0.0046968403074295	205533631	206582207	0.0	214549	True	False	205750000	205750000__206350000	2	206365000	206367500	617319	0.0	0.90774138768514	0.3809523809523809	0.4044823906083244	0.0064047822374039	15000	0.0104589114194236	0.0017079419299743	206320000	206322500	572319	0.0	4.014268398284912	0.4857142857142857	0.3978655282817502	0.0068317677198975	30000	0.0038420490928495	0.0021349274124679	0.0	2.461004892985026	5.607887268066406	1.715542078018189
ENSG00000117280__RAB29__tss205775482	ENSG00000117280.13	RAB29	-	205775481	0.0454954401963374	True	True	True	0.0008807012954147	0.0013318428973422	-0.0004511416019274	0.8001146231693888	0.609275665591907	0.1908389575774817	0.2527704098241802	0.2055607226314603	0.0472096871927198	370.875	310.0833333333333	60.791666666666686	396.5588235294118	560.5381433823529	-163.9793198529411	ENSG00000117280	protein_coding	205775482	205970000	205972500	197019	3.411798000335694	2.7490092515945435	205967500	2.493998090426127	0.9848484848484848	0.5587301587301587	0.4704375667022412	0.0102476515798462	205348781	206397357	0.0	424699	True	True	205775000	205775000__205970000	2	205950000	205952500	177019	1.47589373588562	2.2227720419565835	0.4603174603174603	0.4945570971184632	0.0076857386848847	20000	0.024119530416222	0.0025619128949615	205905000	205907500	132019	2.2371985912323	2.8212941487630205	0.3968253968253968	0.4053361792956243	0.0113151152860802	65000	0.0651013874066168	0.0010674637062339	1.85654616355896	2.5220330953598022	1.5552518367767334	-0.0280350049336752
ENSG00000133065__SLC41A1__tss205813748	ENSG00000133065.11	SLC41A1	-	205813747	0.0128359377730551	True	False	False	5.8209046064730194e-05	4.488990048483188e-05	1.3319145579898314e-05	0.7224417851616938	0.8126070871417012	-0.0901653019800073	0.1879684405139524	0.2559733111873919	-0.0680048706734395	304.6666666666667	344.5625	-39.895833333333314	613.0735294117646	574.6475183823529	38.42601102941171	ENSG00000133065	protein_coding	205813748	206370000	206372500	558753	3.9035234451293945	3.3581403891245527	206372500	3.3581403891245527	1.0	0.3809523809523809	0.4241195304162219	0.0145175064047822	205575414	206623990	0.0	236332	True	False	205810000	205810000__206370000	2	206385000	206387500	573753	0.0	0.5869083404541016	0.4444444444444444	0.4362860192102454	0.0100341588385994	15000	0.0121664887940234	0.0044833475661827	206355000	206357500	543753	0.0	0.0	0.2984126984126984	0.4038420490928495	0.0085397096498719	15000	0.0202774813233724	0.0059777967549103	0.0	0.2934541702270508	3.9035234451293945	3.064686218897502
ENSG00000162877__PM20D1__tss205850132	ENSG00000162877.13	PM20D1	-	205850131	0.000673790855386	True	True	True	3.629450570481101e-06	3.8085995443032567e-06	-1.791489738221558e-07	0.6857241824564952	0.8411992345973092	-0.1554750521408139	0.215300148395152	0.2615652058333495	-0.0462650574381974	250.0	327.375	-77.375	584.4411764705883	664.2798713235294	-79.8386948529411	ENSG00000162877	protein_coding	205850132	206285000	206287500	437369	4.981258869171143	2.648345470428467	206292500	3.59687606493632	1.0	0.4603174603174603	0.4134471718249733	0.0102476515798462	205543606	206592182	0.0	304524	True	True	205850000	205850000__206285000	2	206270000	206272500	422369	0.0	0.0	0.4825396825396825	0.4215581643543223	0.0072587532023911	15000	0.0081109925293489	0.0029888983774551	206245000	206247500	397369	0.0	0.0	0.4761904761904761	0.4108858057630736	0.0074722459436379	40000	0.0025613660618996	0.0027754056362083	0.0	0.0	4.981258869171143	3.59687606493632
ENSG00000174502__SLC26A9__tss205943460	ENSG00000174502.19	SLC26A9	-	205943459	3.7035655292666755e-05	True	False	False	5.6129584861234236e-09	8.104649845470218e-08	-7.543353996857874e-08	0.9159022421139988	0.7719269478509743	0.1439752942630245	0.379002516948107	0.2485892981054988	0.1304132188426081	464.3333333333333	381.5625	82.77083333333331	793.0588235294118	672.2109375	120.84788602941182	ENSG00000174502	protein_coding	205943460	206845000	206847500	904041	8.25400161743164	3.403452197710673	206852500	4.3861798842748	1.0	0.5142857142857142	0.4465314834578441	0.0078992314261315	205870270	206918846	0.0	71188	True	False	205940000	205940000__206845000	2	206785000	206787500	844041	0.0	0.3846947352091471	0.4412698412698412	0.4505869797225186	0.0070452604611443	60000	0.0040554962646744	0.0008539709649871	206810000	206812500	869041	0.0	0.6619765361150105	0.4539682539682539	0.4198505869797225	0.0059777967549103	35000	0.0266808964781216	0.0019214346712211	0.0	0.5233356356620789	8.25400161743164	3.8628442486127215
ENSG00000276600__RAB7B__tss206003461	ENSG00000276600.5	RAB7B	-	206003460	0.0003692228416894	True	True	True	6.6084731849721775e-06	5.358281527262371e-06	1.2501916577098069e-06	0.8189576285625142	0.7065081569246046	0.1124494716379096	0.2788057519011714	0.2367605237765505	0.0420452281246208	425.25	267.5	157.75	699.15625	561.9632352941177	137.19301470588232	ENSG00000276600	protein_coding	206003461	206270000	206272500	269040	7.063459873199463	3.0110015471776324	206277500	3.228282531102498	1.0	0.4825396825396825	0.4215581643543223	0.0072587532023911	205622771	206671347	0.0	378689	True	True	206000000	206000000__206270000	2	206290000	206292500	289040	0.0	0.4141527414321899	0.4507936507936508	0.4172892209178228	0.0064047822374039	20000	0.0042689434364994	0.0008539709649871	206235000	206237500	234040	0.0	0.759503702322642	0.3238095238095238	0.423479188900747	0.0076857386848847	35000	0.0019210245464247	0.0004269854824935	0.0	0.5868282218774159	7.063459873199463	2.6414543092250824
ENSG00000196188__CTSE__tss206023909	ENSG00000196188.12	CTSE	-	206023908	0.0018387004761949	True	True	True	2.0182001654539235e-05	1.854610309783163e-05	1.6358985567076038e-06	0.9636075653704456	0.9003834665701207	0.0632240988003249	0.3196043799940991	0.279624989186761	0.039979390807338	249.5	388.08333333333337	-138.58333333333337	375.2941176470588	617.5110294117646	-242.21691176470583	ENSG00000196188	protein_coding	206023909	206360000	206362500	338592	4.594313144683838	1.5314377148946126	206367500	2.059250752131144	1.0	0.4285714285714285	0.4172892209178228	0.0102476515798462	205682995	206731571	0.0	338913	True	True	206020000	206020000__206360000	2	206390000	206392500	368592	0.0	0.8837462663650512	0.3809523809523809	0.4245464247598719	0.0085397096498719	30000	0.007257203842049	0.0017079419299743	206345000	206347500	323592	0.0	0.799227754275004	0.4603174603174603	0.4027748132337246	0.0044833475661827	15000	0.0145144076840981	0.0057643040136635	0.0	0.8414870103200276	4.594313144683838	1.2177637418111165
ENSG00000263961__RHEX__tss206053173	ENSG00000263961.8	RHEX	+	206053172	0.0377999673751377	True	True	True	0.0005057128004299	0.0002829222681919	0.000222790532238	0.7251254046749738	0.8930057069967179	-0.1678803023217441	0.2722173047936178	0.2790844622866237	-0.0068671574930059	342.0	294.83333333333337	47.16666666666663	581.0	381.9397977941177	199.06020220588232	ENSG00000263961	protein_coding	206053173	206385000	206387500	334328	2.4655396938323975	1.9573628107706704	206382500	2.1952592531840005	1.0	0.4444444444444444	0.4362860192102454	0.0100341588385994	205695127	206743703	0.0	356045	True	True	206050000	206050000__206385000	2	206360000	206362500	309328	0.0	0.2953135768572489	0.4285714285714285	0.4172892209178228	0.0102476515798462	25000	0.0189967982924226	0.0002134927412467	206320000	206322500	269328	0.0	0.6245198249816895	0.4857142857142857	0.3978655282817502	0.0068317677198975	65000	0.0384204909284952	0.0032023911187019	0.0	0.4599167009194692	2.4655396938323975	1.7353425522645314
ENSG00000198049__AVPR1B__tss206117699	ENSG00000198049.7	AVPR1B	-	206117698	0.0006442712987681	True	True	True	5.268233322432061e-05	5.02950691922259e-05	2.3872640320947067e-06	0.7000340215303744	0.6593222924986288	0.0407117290317455	0.239824417805516	0.1725262277486018	0.0672981900569141	461.0	329.3125	131.6875	672.34375	304.72265625	367.62109375	ENSG00000198049	protein_coding	206117699	205955000	205957500	-160198	2.550755739212036	1.8649321794509883	205962500	2.1069246133168535	1.0	0.4380952380952381	0.4695837780149413	0.0091801878736122	205486733	206535309	0.0	415610	True	True	206115000	206115000__205955000	2	205970000	205972500	-145198	1.878519058227539	2.2239391009012857	0.5587301587301587	0.4704375667022412	0.0102476515798462	15000	0.0008537886872999	0.0010674637062339	205900000	205902500	-215198	0.0	1.579395771026611	0.3936507936507936	0.3927427961579509	0.0046968403074295	55000	0.0768409818569904	0.0044833475661827	0.9392595291137696	1.9016674359639485	1.6114962100982666	0.205257177352905
ENSG00000266028__SRGAP2__tss206203346	ENSG00000266028.8	SRGAP2	+	206203345	0.0048779690796314	True	False	False	-7.554298259164656e-06	1.799647070080488e-06	-9.353945329245144e-06	0.6727957907236285	0.6351128655575431	0.0376829251660854	0.2357870823794439	0.2482547856398209	-0.012467703260377	438.0	488.5	-50.5	583.84375	816.625	-232.78125	ENSG00000266028	protein_coding	206203346	205545000	205547500	-655845	3.804644107818603	1.2682147026062012	205547500	1.2682147026062012	0.9864864864864864	0.5015873015873016	0.5018143009605123	0.014730999146029	205314556	206363132	0.0	157786	True	False	206200000	206200000__205545000	2	205470000	205472500	-730845	0.0	0.0	0.4507936507936508	0.4847385272145144	0.0134500426985482	75000	0.0170757737459978	0.0012809564474807	205490000	205492500	-710845	0.0	0.7591433525085449	0.5428571428571428	0.5410885805763074	0.0130230572160546	55000	0.0392742796157951	0.0017079419299743	0.0	0.3795716762542724	3.804644107818603	0.8886430263519287
ENSG00000196550__FAM72A__tss206204414	ENSG00000196550.11	FAM72A	-	206204413	0.010852054202198	True	True	True	0.0034791025595596	0.0030174143131321	0.0004616882464274	0.7786229779448598	0.7753059667680183	0.0033170111768414	0.2666668946306988	0.2441767337073543	0.0224901609233444	363.75	284.25	79.5	628.59375	476.76194852941177	151.83180147058823	ENSG00000196550	protein_coding	206204414	206270000	206272500	68087	11.959575653076172	5.960198481877645	206277500	6.48451288541158	1.0	0.4825396825396825	0.4215581643543223	0.0072587532023911	205738247	206786823	0.0	464165	True	True	206200000	206200000__206270000	2	206290000	206292500	88087	0.0	0.0	0.4507936507936508	0.4172892209178228	0.0064047822374039	20000	0.0042689434364994	0.0008539709649871	206320000	206322500	118087	0.0	2.016427199045817	0.4857142857142857	0.3978655282817502	0.0068317677198975	50000	0.023692636072572	0.0004269854824935	0.0	1.0082135995229085	11.959575653076172	5.476299285888672
