promoter_id	gene_name	primary_input_qc_pass	primary_interaction_rna	interaction_log2_T_over_G_rna	contact_edge_cluster	high_signed_distance_bp	primary_contact_oe_difference	geometry_group	minimum_endpoint_or_replacement_edge_margin_bp	sort1_region_overlap	absolute_high_distance_bp	distance_stratum	within_distance_contact_quintile
ENSG00000287839__ENSG00000287839__tss155648640	ENSG00000287839	True	-3.5558791296849863e-06	-0.0014321180725998	155645000__154845000	-801139	4.73436164855957	>500 kb	104297	False	801139		
ENSG00000132676__DAP3__tss155687960	DAP3	True	-0.0001377186828813	-0.0013709902261194	155685000__155440000	-245459	1.7689895629882812	clean ≤500 kb	399637	False	245459	150–300	2
ENSG00000163374__YY1AP1__tss155689334	YY1AP1	True	-8.432498176277892e-05	-0.0012295046265622	155685000__155440000	-246833	1.7689895629882812	clean ≤500 kb	398950	False	246833	150–300	2
ENSG00000116580__GON4L__tss155859400	GON4L	True	3.3269841747014806e-08	1.2625805270715176e-05	155855000__155495000	-361899	1.518340453505516	clean ≤500 kb	326417	False	361899	300–500	1
ENSG00000132718__SYT11__tss155859567	SYT11	True	-4.278660555497374e-06	-0.001553336964435	155855000__155495000	-362066	1.518340453505516	clean ≤500 kb	326333	False	362066	300–500	1
ENSG00000143622__RIT1__tss155911404	RIT1	True	3.257763541694714e-05	0.0001657919247209	155910000__155470000	-438903	2.431045234203338	clean ≤500 kb	292915	False	438903	300–500	2
ENSG00000173080__RXFP4__tss155941638	RXFP4	True	5.2648444309997405e-05	0.0056844066749099	155940000__155485000	-454137	3.006000280380249	clean ≤500 kb	285298	False	454137	300–500	3
ENSG00000160803__UBQLN4__tss156053798	UBQLN4	True	1.6055464258091234e-07	2.84308661099744e-06	156050000__155490000	-561297	1.7168012261390686	>500 kb	234218	False	561297		
ENSG00000116586__LAMTOR2__tss156054782	LAMTOR2	True	5.073064070257316e-05	0.0002046689703201	156050000__155490000	-562281	1.7168012261390686	>500 kb	233726	False	562281		
ENSG00000160785__SLC25A44__tss156193932	SLC25A44	True	-5.570858764140235e-05	-0.0018018572324011	156190000__157010000	818569	1.778394341468811	>500 kb	75582	False	818569		
ENSG00000260238__PMF1-BGLAP__tss156212982	PMF1-BGLAP	True	0.0001702289983331	0.0003758122363244	156210000__155455000	-755481	1.6817325353622437	>500 kb	137126	False	755481		
ENSG00000160783__PMF1__tss156212993	PMF1	True	-0.0007218724239431	-0.0016624229974332	156210000__155455000	-755492	1.6817325353622437	>500 kb	137120	False	755492		
ENSG00000242252__BGLAP__tss156242184	BGLAP	True	4.118430180460181e-05	0.0008123659366276	156240000__155545000	-694683	2.8926584720611572	>500 kb	152525	False	694683		
ENSG00000198952__SMG5__tss156282825	SMG5	True	9.28652978763808e-05	0.0020802409929005	156280000__155450000	-830324	2.224421739578247	>500 kb	107204	False	830324		
ENSG00000163472__TMEM79__tss156282935	TMEM79	True	4.976331319566166e-05	0.0021994441326928	156280000__155450000	-830434	2.224421739578247	>500 kb	107149	False	830434		
ENSG00000163468__CCT3__tss156367873	CCT3	True	-0.0001443330818321	-0.0047851059553132	156365000__155545000	-820372	2.190835475921631	>500 kb	77180	False	820372		
ENSG00000132677__RHBG__tss156369211	RHBG	True	6.776069349363756e-05	0.0005372815975097	156365000__155545000	-821710	2.190835475921631	>500 kb	76511	False	821710		
ENSG00000187862__TTC24__tss156579723	TTC24	True	-1.781334242943424e-08	-2.5459940064165103e-05	156575000__157295000	717778	1.662771701812744	>500 kb	143478	False	717778		
ENSG00000132702__HAPLN2__tss156619331	HAPLN2	True	3.820497334364962e-07	0.0002240477359468	156615000__157465000	848170	1.9344029426574707	>500 kb	80782	False	848170		
ENSG00000132692__BCAN__tss156641390	BCAN	True	-0.0014168008669092	-0.0131252240578205	156640000__157345000	706111	1.548992395401001	>500 kb	161811	False	706111		
ENSG00000132688__NES__tss156677407	NES	True	-3.5107760420255776e-05	-0.0021615607768023	156675000__157015000	340094	1.4152278900146484	clean ≤500 kb	317320	False	340094	300–500	1
ENSG00000143294__PRCC__tss156750610	PRCC	True	-0.0002927998647107	-0.0053792751824277	156750000__157255000	506891	2.9900810718536377	mixed	231421	False	506891		
ENSG00000198400__NTRK1__tss156815636	NTRK1	True	-4.8489899925517e-06	-0.0026325121913503	156815000__157000000	186865	1.1907682567834854	clean ≤500 kb	413934	False	186865	150–300	1
ENSG00000027869__SH2D2A__tss156816848	SH2D2A	True	7.330769144895939e-06	0.0042446014180427	156815000__157000000	185653	1.1907682567834854	clean ≤500 kb	414540	False	185653	150–300	1
ENSG00000027644__INSRR__tss156859117	INSRR	True	1.8937879693659615e-06	0.0021384565079874	156855000__156995000	138384	0.8097815662622452	clean ≤500 kb	433175	False	138384	50–150	1
ENSG00000187800__PEAR1__tss156893698	PEAR1	True	-5.97225665229271e-06	-0.006114227631093	156890000__157035000	143803	0.6677312701940536	clean ≤500 kb	450465	False	143803	50–150	1
ENSG00000160838__LRRC71__tss156920632	LRRC71	True	9.804487347573e-07	0.0012716966461835	156920000__157150000	231869	1.8839008286595345	clean ≤500 kb	368932	False	231869	150–300	2
ENSG00000132694__ARHGEF11__tss157046903	ARHGEF11	True	-0.0001180214955247	-0.0046637526513588	157045000__158005000	960598	2.129423141479492	>500 kb	27068	False	960598		
ENSG00000253831__ETV3L__tss157112412	ETV3L	True	4.766791833000432e-09	6.841459211613787e-06	157110000__158045000	935089	3.5296106338500977	>500 kb	47322	False	935089		
ENSG00000117036__ETV3__tss157138474	ETV3	True	-3.4415858701438394e-05	-0.0041138890056721	157135000__158110000	974027	3.484848737716675	>500 kb	35353	False	974027		
ENSG00000143297__FCRL5__tss157552515	FCRL5	True	-3.8772041464103825e-08	-5.542057046118231e-05	157550000__158070000	519986	2.67824387550354	mixed	262374	False	519986		
ENSG00000163518__FCRL4__tss157598085	FCRL4	True	1.3829236906201866e-07	0.0001988036941715	157595000__157950000	354416	2.389124259352684	clean ≤500 kb	312659	False	354416	300–500	2
ENSG00000160856__FCRL3__tss157700769	FCRL3	True	4.758677530857428e-09	6.830765945025654e-06	157700000__158310000	611732	2.6582086086273193	>500 kb	179001	False	611732		
ENSG00000132704__FCRL2__tss157777132	FCRL2	True	1.6986356203500154e-08	2.442115401239866e-05	157775000__158385000	610369	5.001657962799072	>500 kb	204682	False	610369		
ENSG00000163534__FCRL1__tss157820120	FCRL1	True	-9.708380258193513e-08	-0.0001384575062442	157820000__158370000	552381	3.95162296295166	mixed	246176	False	552381		
ENSG00000073754__CD5L__tss157898256	CD5L	True	4.12070619456511e-08	5.9219978516357355e-05	157895000__158885000	989245	7.9308929443359375	>500 kb	27744	False	989245		
ENSG00000183853__KIRREL1__tss157993273	KIRREL1	True	1.2209132770117062e-06	0.0010726331153804	157990000__158865000	874228	6.779290199279785	>500 kb	72753	False	874228		
ENSG00000288460__SMIM42__tss158128301	SMIM42	True	4.376339324462289e-08	6.291617596685685e-05	158125000__157965000	-160800	5.855074793100357	clean ≤500 kb	441966	False	160800	150–300	5
ENSG00000158473__CD1D__tss158178030	CD1D	True	-1.1027910794197155e-05	-0.0066613234944412	158175000__158955000	779471	15.35687255859375	>500 kb	132631	False	779471		
ENSG00000158477__CD1A__tss158254424	CD1A	True	1.1046604594517993e-07	0.0001493992360544	158250000__158970000	718077	5.491199731826782	>500 kb	125828	False	718077		
ENSG00000158481__CD1C__tss158289923	CD1C	True	4.785155639577651e-07	0.0006573208534276	158285000__158970000	682578	4.116354525089264	>500 kb	143578	False	682578		
ENSG00000158485__CD1B__tss158331531	CD1B	True	-2.3736262627738148e-08	-3.4005007087215916e-05	158330000__158955000	625970	13.787471771240234	>500 kb	209382	False	625970		
ENSG00000158488__CD1E__tss158353696	CD1E	True	-9.379147874033357e-08	-0.0001341738822425	158350000__158955000	603805	10.586927354335783	>500 kb	205464	False	603805		
ENSG00000186306__OR10T2__tss158399466	OR10T2	True	2.690995011038258e-09	3.875017441017122e-06	158395000__159390000	993035	7.4844255447387695	>500 kb	25849	False	993035		
ENSG00000180708__OR10K2__tss158426237	OR10K2	True	-1.1718303446537492e-08	-1.6895395392766644e-05	158425000__158965000	541264	4.501219213008881	mixed	244235	False	541264		
ENSG00000173285__OR10K1__tss158461574	OR10K1	True	-1.457286474891632e-09	-2.1014395474683985e-06	158460000__159105000	645927	3.251673400402069	>500 kb	171903	False	645927		
ENSG00000198965__OR10R2__tss158472220	OR10R2	True	-1.3955270943368964e-08	-2.0116786752865013e-05	158470000__158955000	485281	7.514549672603607	mixed	269726	False	485281	300–500	
ENSG00000197532__OR6Y1__tss158554405	OR6Y1	True	1.940910036299354e-09	2.799409158486231e-06	158550000__159455000	903096	6.167047500610352	>500 kb	58319	False	903096		
ENSG00000186440__OR6P1__tss158570580	OR6P1	True	8.655158630770516e-10	1.248408214858242e-06	158570000__159450000	881921	9.115279197692873	>500 kb	63906	False	881921		
ENSG00000279111__OR10X1__tss158579899	OR10X1	True	3.146585010319194e-08	4.519699241080461e-05	158575000__159495000	917602	7.333414077758789	>500 kb	48566	False	917602		
ENSG00000198967__OR10Z1__tss158605268	OR10Z1	True	5.086963064580964e-09	7.315759959244006e-06	158605000__157740000	-862767	6.168356418609619	>500 kb	53483	False	862767		
ENSG00000163554__SPTA1__tss158686715	SPTA1	True	-4.560347789396536e-07	-0.0004595377779633	158685000__159605000	920786	14.59896183013916	>500 kb	54474	False	920786		
ENSG00000196171__OR6K2__tss158700652	OR6K2	True	6.755902254610141e-08	9.619884074986148e-05	158700000__157750000	-948151	6.975760459899902	>500 kb	30791	False	948151		
ENSG00000203757__OR6K3__tss158720720	OR6K3	True	6.289123659539326e-09	9.087572716525967e-06	158720000__158375000	-343219	2.4236622601747513	clean ≤500 kb	320757	False	343219	300–500	2
ENSG00000180433__OR6K6__tss158754720	OR6K6	True	1.0686195250126884e-10	1.6402794267392521e-07	158750000__159605000	852781	11.57537841796875	>500 kb	88476	False	852781		
ENSG00000197403__OR6N1__tss158772195	OR6N1	True	-2.0903819557590002e-08	-2.988509699520511e-05	158770000__158235000	-534694	10.892440795898438	mixed	247519	False	534694		
ENSG00000188340__OR6N2__tss158781204	OR6N2	True	-7.995733676087986e-10	-1.1370485530864775e-06	158780000__158220000	-558703	6.506095856428146	>500 kb	210515	False	558703		
ENSG00000163563__MNDA__tss158831351	MNDA	True	2.093305189783407e-07	0.0002814438649639	158830000__158220000	-608850	9.09042739868164	>500 kb	190441	False	608850		
ENSG00000163564__PYHIN1__tss158930796	PYHIN1	True	-1.683161683746206e-07	-0.000237606003243	158930000__158215000	-713295	10.097900748252869	>500 kb	140719	False	713295		
ENSG00000163565__IFI16__tss158999968	IFI16	True	-1.0743087940807972e-06	-0.0009181747593107	158995000__158235000	-762467	12.236767947673798	>500 kb	103633	False	762467		
ENSG00000289721__PYDC5__tss159002751	PYDC5	True	-2.4691880826877092e-08	-3.44158717940574e-05	159000000__158230000	-770250	10.306883811950684	>500 kb	129741	False	770250		
ENSG00000162706__CADM3__tss159171609	CADM3	True	-3.781283131402868e-07	-0.0005282602115261	159170000__158240000	-929108	5.490170478820801	>500 kb	50312	False	929108		
ENSG00000163568__AIM2__tss159187843	AIM2	True	-3.919096640782522e-08	-5.4222124670486645e-05	159185000__159690000	504658	4.583752632141113	mixed	255038	False	504658		
ENSG00000213088__ACKR1__tss159204875	ACKR1	True	2.65118013687216e-06	0.0023634439630395	159200000__159625000	422626	5.966049075126648	clean ≤500 kb	296054	False	422626	300–500	5
ENSG00000179639__FCER1A__tss159289714	FCER1A	True	-1.0401400302897657e-06	-0.0014892034532389	159285000__159630000	342787	5.055131614208221	clean ≤500 kb	350973	False	342787	300–500	5
ENSG00000196266__OR10J3__tss159314659	OR10J3	True	-3.813844309775391e-07	-0.0005443874694525	159310000__159615000	302842	2.292432442307472	clean ≤500 kb	363446	False	302842	300–500	2
ENSG00000249730__OR10J4__tss159432204	OR10J4	True	4.9297752233284305e-08	7.078875198694235e-05	159430000__158890000	-539703	4.322547912597656	>500 kb	240015	False	539703		
ENSG00000196184__OR10J1__tss159437845	OR10J1	True	2.413229585577798e-09	3.474755692908858e-06	159435000__158950000	-485344	4.216867446899414	mixed	247194	False	485344	300–500	
ENSG00000184155__OR10J5__tss159536007	OR10J5	True	-5.4316122979012675e-06	-0.0069838190745007	159535000__159730000	196494	4.085039138793945	clean ≤500 kb	406620	False	196494	150–300	5
ENSG00000132703__APCS__tss159587826	APCS	True	6.0105763591770944e-05	0.0051243219697069	159585000__160475000	889675	5.90889310836792	>500 kb	65029	False	889675		
ENSG00000132693__CRP__tss159714589	CRP	True	-6.323508278316403e-05	-0.0021858063556875	159710000__160500000	787912	2.92268443107605	>500 kb	128411	False	787912		
ENSG00000158716__DUSP23__tss159780932	DUSP23	True	-0.0018693054809754	-0.015414523752442	159780000__159325000	-453431	3.548977017402649	clean ≤500 kb	295651	False	453431	300–500	4
ENSG00000181036__FCRL6__tss159800511	FCRL6	True	3.1706338960468916e-07	0.0004448747139595	159800000__159100000	-698010	2.6163447499275208	>500 kb	143361	False	698010		
ENSG00000158714__SLAMF8__tss159826811	SLAMF8	True	-4.3680759024698937e-08	-5.868974284333828e-05	159825000__160600000	775690	3.39888858795166	>500 kb	119522	False	775690		
ENSG00000243284__VSIG8__tss159862657	VSIG8	True	1.6442052743777635e-06	0.0011033837262288	159860000__160695000	834844	4.074972629547119	>500 kb	69945	False	834844		
ENSG00000256029__ENSG00000256029__tss159873053	ENSG00000256029	True	-1.0068052974631096e-06	-0.0011249820704178	159870000__160445000	574448	2.64530411362648	>500 kb	212643	False	574448		
ENSG00000213085__CFAP45__tss159900165	CFAP45	True	7.856535750668154e-08	0.0001058267593637	159900000__160695000	797336	5.070579528808594	>500 kb	111199	False	797336		
ENSG00000158710__TAGLN2__tss159925507	TAGLN2	True	0.0001085243612033	0.0022499891842415	159925000__159215000	-708006	2.0209531784057617	>500 kb	140863	False	708006		
ENSG00000085552__IGSF9__tss159945613	IGSF9	True	-3.833306278581343e-06	-0.00330351121902	159945000__160600000	656888	2.8472229838371277	>500 kb	166423	False	656888		
ENSG00000162723__SLAMF9__tss159954237	SLAMF9	True	3.57228256547842e-07	0.0004120039461565	159950000__159110000	-841736	4.837246894836426	>500 kb	93998	False	841736		
ENSG00000143315__PIGM__tss160031990	PIGM	True	-2.228308963000969e-05	-0.0001566847532325	160030000__160985000	955511	2.3369381427764893	>500 kb	44611	False	955511		
ENSG00000177807__KCNJ10__tss160070483	KCNJ10	True	-1.0617242269897811e-05	-0.0045281627015637	160070000__160600000	532018	1.885275959968567	>500 kb	226358	False	532018		
ENSG00000162728__KCNJ9__tss160081538	KCNJ9	True	4.756279208407201e-06	0.0047173292168172	160080000__160970000	890963	2.414599269628525	>500 kb	56885	False	890963		
ENSG00000162729__IGSF8__tss160098943	IGSF8	True	-1.105521925073849e-05	-0.0004278692866122	160095000__160445000	348558	2.1992761194705963	clean ≤500 kb	333088	False	348558	300–500	2
ENSG00000018625__ATP1A2__tss160115759	ATP1A2	True	5.194943391719796e-07	0.0006819938337965	160115000__160985000	871742	3.613506585359574	>500 kb	51496	False	871742		
ENSG00000132681__ATP1A4__tss160151586	ATP1A4	True	-6.517318251887263e-09	-9.37582028615636e-06	160150000__160920000	770915	1.9003270268440249	>500 kb	106909	False	770915		
ENSG00000143318__CASQ1__tss160190575	CASQ1	True	-1.781498810792708e-06	-0.00159191825446	160190000__160985000	796926	2.194612979888916	>500 kb	123904	False	796926		
ENSG00000162734__PEA15__tss160205380	PEA15	True	2.9749573667494505e-05	0.0013253738053383	160205000__160975000	772121	2.0421125888824463	>500 kb	136306	False	772121		
ENSG00000132716__DCAF8__tss160262549	DCAF8	True	6.899467363638556e-05	0.0005576939748283	160260000__160910000	649952	1.848745435476303	>500 kb	167391	False	649952		
ENSG00000258465__ENSG00000258465__tss160285130	ENSG00000258465	True	-2.1354979121229745e-05	-0.0002415752195203	160285000__160980000	697371	2.9690494537353516	>500 kb	173681	False	697371		
ENSG00000162735__PEX19__tss160286348	PEX19	True	0.0001517826146427	0.0041167254742925	160285000__160980000	696153	2.9690494537353516	>500 kb	174290	False	696153		
ENSG00000162736__NCSTN__tss160343294	NCSTN	True	2.75790246474783e-06	2.7352981267050273e-05	160340000__160985000	644207	2.4152579307556152	>500 kb	200263	False	644207		
ENSG00000122218__COPA__tss160343566	COPA	True	0.0001404486929604	0.0012298534624054	160340000__160985000	643935	2.4152579307556152	>500 kb	200399	False	643935		
ENSG00000171786__NHLH1__tss160367071	NHLH1	True	-5.84929483806655e-06	-0.0038357157001817	160365000__160990000	625430	2.3473920822143555	>500 kb	209652	False	625430		
ENSG00000162738__VANGL2__tss160400564	VANGL2	True	-6.6771588795224845e-06	-0.0063987725331924	160400000__160625000	226937	2.2170978486537933	clean ≤500 kb	373898	False	226937	150–300	3
ENSG00000162739__SLAMF6__tss160523262	SLAMF6	True	7.041055004753792e-07	0.0009388104662417	160520000__159605000	-915761	15.589043617248535	>500 kb	46986	False	915761		
ENSG00000066294__CD84__tss160579516	CD84	True	-1.3526643682379647e-06	-0.0018039318731791	160575000__160435000	-142015	1.8242613077163696	clean ≤500 kb	451359	False	142015	50–150	2
ENSG00000117090__SLAMF1__tss160647044	SLAMF1	True	1.286893413724702e-06	0.0015743775377157	160645000__160430000	-214543	2.475527584552765	clean ≤500 kb	415095	False	214543	150–300	3
ENSG00000117091__CD48__tss160711831	CD48	True	8.722596883210056e-07	0.00108907434639	160710000__160475000	-234330	1.9677800238132477	clean ≤500 kb	390201	False	234330	150–300	2
ENSG00000026751__SLAMF7__tss160739057	SLAMF7	True	3.4133655886259577e-07	0.0004757974919013	160735000__160965000	228444	2.7421108409762383	clean ≤500 kb	385645	False	228444	150–300	3
ENSG00000122224__LY9__tss160796074	LY9	True	3.500196914075487e-07	0.000490193295686	160795000__160465000	-328573	2.9953030347824097	clean ≤500 kb	348080	False	328573	300–500	3
ENSG00000122223__CD244__tss160862887	CD244	True	-5.466218345350811e-07	-0.000745683646573	160860000__160430000	-430386	3.118976801633835	clean ≤500 kb	307173	False	430386	300–500	3
ENSG00000179914__ITLN1__tss160885180	ITLN1	True	-5.5502983149832296e-06	-0.004932642960021	160885000__160450000	-432679	2.206005334854126	clean ≤500 kb	296027	False	432679	300–500	2
